45,http://ticketimage.interpark.com/rz/image/play/goods/poster/Y3/Y3001659_p_s.jpg,camping,"［강원 평창］ 모나 용평리조트 꽈당스키스쿨","모나 용평리조트 꽈당스키스쿨",2023.10.26~2024.02.28,https://tickets.interpark.com/goods/Y3001659,https://ticketimage.interpark.com/Play/image/etc/Y3/Y3001659_0.jpg,,1
46,http://ticketimage.interpark.com/rz/image/play/goods/poster/Y3/Y3001188_p_s.jpg,camping,"［강원 평창］ 발왕산관광케이블카＆스카이워크",용평리조트,2023.08.21~2023.12.31,https://tickets.interpark.com/goods/Y3001188,https://ticketimage.interpark.com/Play/image/etc/Y3/Y3001188_0.jpg,,1
47,http://ticketimage.interpark.com/rz/image/play/goods/poster/Y3/Y3001488_p_s.jpg,camping,"［강원 평창］ 조나단 패러글라이딩","［평창］조나단 패러 글라이딩",2023.07.11~2023.12.31,https://tickets.interpark.com/goods/Y3001488,https://ticketimage.interpark.com/Play/image/etc/Y3/Y3001488_0.jpg,,1
48,http://ticketimage.interpark.com/rz/image/play/goods/poster/Y3/Y3001540_p_s.jpg,camping,"［강원 평창］ 휘닉스 평창 블루캐니언 상시(~11/30)","휘닉스 평창",2023.10.12~2023.11.30,https://tickets.interpark.com/goods/Y3001540,https://ticketimage.interpark.com/Play/image/etc/Y3/Y3001540_0.jpg,,1
49,http://ticketimage.interpark.com/rz/image/play/goods/poster/Y3/Y3000626_p_s.jpg,camping,"［강원 평창］ 휘닉스평창 블루캐니언 종일권","휘닉스 평창",2023.06.01~2023.10.31,https://tickets.interpark.com/goods/Y3000626,https://ticketimage.interpark.com/Play/image/etc/Y3/Y3000626_0.jpg,,0
50,http://ticketimage.interpark.com/rz/image/play/goods/poster/Y3/Y3001336_p_s.jpg,camping,"［강원 홍천］ 소노 비발디파크 오션월드 로우시즌 종일권",오션월드,2023.09.13~2023.10.30,https://tickets.interpark.com/goods/Y3001336,https://ticketimage.interpark.com/Play/image/etc/Y3/Y3001336_0.jpg,,0
51,http://ticketimage.interpark.com/rz/image/play/goods/poster/Y3/Y3001209_p_s.jpg,camping,"［강원 횡성］ 횡성루지 체험장(9/1~11/30)","횡성 루지 체험장",2023.08.24~2023.11.30,https://tickets.interpark.com/goods/Y3001209,https://ticketimage.interpark.com/Play/image/etc/Y3/Y3001209_0.jpg,,1
52,http://ticketimage.interpark.com/rz/image/play/goods/poster/Y3/Y3000855_p_s.jpg,camping,"［강원］ 가람리조트 사계절썰매장","가람리조트 사계절썰매장",2023.07.03~2023.12.31,https://tickets.interpark.com/goods/Y3000855,https://ticketimage.interpark.com/Play/image/etc/Y3/Y3000855_0.jpg,,1
53,http://ticketimage.interpark.com/rz/image/play/goods/poster/Y3/Y3001099_p_s.jpg,camping,"［강원］ 레고랜드X알파카월드 PKG",레고랜드,2023.08.07~2023.10.30,https://tickets.interpark.com/goods/Y3001099,https://ticketimage.interpark.com/Play/image/etc/Y3/Y3001099_0.jpg,,0
54,http://ticketimage.interpark.com/rz/image/play/goods/poster/Y3/Y3001403_p_s.jpg,camping,"［강원］ 속초 롯데리조트 데이트 패키지 속초아이 속초대관람차","속초 롯데리조트 R.9PUP",2023.05.23~2023.12.31,https://tickets.interpark.com/goods/Y3001403,https://ticketimage.interpark.com/Play/image/etc/Y3/Y3001403_0.jpg,,1
